CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
13804.0,30,137,2635.79,3,4,4,344,Loyal Customers
13805.0,51,13,924.6,2,1,3,213,At Risk
13806.0,63,10,256.38,2,1,1,211,At Risk
13807.0,366,7,112.6,1,1,1,111,At Risk
13808.0,5,76,1747.66,4,3,4,434,Loyal Customers
13809.0,304,12,155.05,1,1,1,111,At Risk
13810.0,28,36,899.51,3,2,3,323,New Customers
13811.0,183,14,591.75,1,1,2,112,At Risk
13812.0,41,36,539.0,3,2,2,322,New Customers
13813.0,39,71,1353.41,3,3,3,333,Loyal Customers
13814.0,55,58,1562.12,2,3,3,233,Loyal Customers
13815.0,21,177,4014.91,3,4,4,344,Loyal Customers
13816.0,23,33,555.04,3,2,2,322,New Customers
13817.0,28,24,382.98,3,2,2,322,New Customers
13819.0,301,36,1140.35,1,2,3,123,At Risk
13821.0,144,59,385.64,1,3,2,132,Loyal Customers
13822.0,5,96,632.0,4,3,2,432,Loyal Customers
13823.0,18,40,957.66,3,2,3,323,New Customers
13824.0,32,46,1698.94,3,3,4,334,Loyal Customers
13826.0,157,12,174.65,1,1,1,111,At Risk
13827.0,57,93,412.05,2,3,2,232,Loyal Customers
13828.0,21,15,209.49,3,1,1,311,New Customers
13829.0,358,1,-102.0,1,1,1,111,At Risk
13831.0,15,74,2202.99,4,3,4,434,Loyal Customers
13832.0,17,4,40.949999999999996,3,1,1,311,New Customers
13833.0,158,29,384.8,1,2,2,122,At Risk
13835.0,24,55,834.57,3,3,3,333,Loyal Customers
13837.0,211,19,271.24,1,2,1,121,At Risk
13838.0,5,174,691.73,4,4,3,443,Loyal Customers
13841.0,252,1,85.0,1,1,1,111,At Risk
13842.0,58,206,3385.62,2,4,4,244,Loyal Customers
13844.0,10,20,361.62,4,2,2,422,New Customers
13845.0,64,9,312.98,2,1,2,212,At Risk
13846.0,24,58,847.61,3,3,3,333,Loyal Customers
13848.0,91,5,1255.0,2,1,3,213,At Risk
13849.0,51,101,1537.95,2,3,3,233,Loyal Customers
13850.0,87,94,1586.81,2,3,3,233,Loyal Customers
13851.0,95,81,2651.46,2,3,4,234,Loyal Customers
13853.0,8,24,1056.94,4,2,3,423,New Customers
13854.0,8,114,8025.0199999999995,4,4,4,444,Best Customers
13856.0,168,17,363.4,1,1,2,112,At Risk
13858.0,56,11,216.17,2,1,1,211,At Risk
13859.0,325,28,201.16,1,2,1,121,At Risk
13860.0,0,77,1240.0,4,3,3,433,Loyal Customers
13862.0,17,142,2187.31,3,4,4,344,Loyal Customers
13863.0,244,22,299.56,1,2,2,122,At Risk
13865.0,57,30,501.56,2,2,2,222,At Risk
13866.0,73,7,145.67000000000002,2,1,1,211,At Risk
13867.0,30,61,1015.29,3,3,3,333,Loyal Customers
13868.0,6,33,3192.54,4,2,4,424,New Customers
13869.0,122,307,3104.95,2,4,4,244,Loyal Customers
13870.0,1,118,2751.25,4,4,4,444,Best Customers
13871.0,22,338,6389.8,3,4,4,344,Loyal Customers
13873.0,119,24,381.7,2,2,2,222,At Risk
13874.0,357,18,540.45,1,2,2,122,At Risk
13875.0,53,104,1786.79,2,4,4,244,Loyal Customers
13876.0,63,7,122.7,2,1,1,211,At Risk
13877.0,85,3,117.24,2,1,1,211,At Risk
13878.0,54,36,1281.53,2,2,3,223,At Risk
13880.0,20,165,3219.77,3,4,4,344,Loyal Customers
13881.0,3,180,16989.52,4,4,4,444,Best Customers
13882.0,2,66,1131.28,4,3,3,433,Loyal Customers
13883.0,0,155,2538.75,4,4,4,444,Best Customers
13884.0,6,60,781.3000000000001,4,3,3,433,Loyal Customers
13885.0,188,28,506.8,1,2,2,122,At Risk
13886.0,70,16,243.56,2,1,1,211,At Risk
13887.0,203,19,349.55,1,2,2,122,At Risk
13888.0,119,40,605.63,2,2,2,222,At Risk
13889.0,92,15,416.90000000000003,2,1,2,212,At Risk
13890.0,0,114,1860.8600000000001,4,4,4,444,Best Customers
13892.0,26,27,632.97,3,2,2,322,New Customers
13893.0,297,21,821.1,1,2,3,123,At Risk
13894.0,21,30,535.97,3,2,2,322,New Customers
13895.0,20,119,2588.12,3,4,4,344,Loyal Customers
13897.0,49,17,311.16,3,1,2,312,New Customers
13898.0,325,12,155.93,1,1,1,111,At Risk
13899.0,15,19,388.52,4,2,2,422,New Customers
13900.0,182,43,740.95,1,3,3,133,Loyal Customers
13901.0,71,149,2867.2,2,4,4,244,Loyal Customers
13904.0,36,26,332.64,3,2,2,322,New Customers
13908.0,79,126,2347.05,2,4,4,244,Loyal Customers
13911.0,56,148,2580.91,2,4,4,244,Loyal Customers
13914.0,3,34,613.95,4,2,2,422,New Customers
13917.0,49,18,272.04,3,2,1,321,New Customers
13918.0,49,30,1212.8400000000001,3,2,3,323,New Customers
13919.0,52,33,350.15999999999997,2,2,2,222,At Risk
13922.0,351,7,172.25,1,1,1,111,At Risk
13923.0,53,20,351.13,2,2,2,222,At Risk
13924.0,1,137,1682.08,4,4,4,444,Best Customers
13925.0,35,45,616.65,3,3,2,332,Loyal Customers
13926.0,22,11,223.85000000000002,3,1,1,311,New Customers
13927.0,74,21,348.99,2,2,2,222,At Risk
13928.0,10,27,464.57,4,2,2,422,New Customers
13929.0,168,10,802.85,1,1,3,113,At Risk
13930.0,57,17,337.34,2,1,2,212,At Risk
13931.0,85,59,1230.93,2,3,3,233,Loyal Customers
13932.0,294,16,307.4,1,1,2,112,At Risk
13933.0,108,23,608.7900000000001,2,2,2,222,At Risk
13934.0,263,31,922.1,1,2,3,123,At Risk
13936.0,170,27,361.28,1,2,2,122,At Risk
13937.0,168,9,158.85,1,1,1,111,At Risk
13938.0,34,7,71.66,3,1,1,311,New Customers
13939.0,22,46,556.75,3,3,2,332,Loyal Customers
13940.0,16,49,839.14,4,3,3,433,Loyal Customers
13941.0,21,47,4912.41,3,3,4,334,Loyal Customers
13946.0,78,11,561.5699999999999,2,1,2,212,At Risk
13947.0,64,5,90.6,2,1,1,211,At Risk
13948.0,360,3,102.0,1,1,1,111,At Risk
13949.0,2,160,2427.32,4,4,4,444,Best Customers
13950.0,10,36,728.56,4,2,3,423,New Customers
13951.0,175,39,674.45,1,2,3,123,At Risk
13952.0,210,138,3246.091,1,4,4,144,Loyal Customers
13953.0,6,20,3515.68,4,2,4,424,New Customers
13954.0,1,30,378.59,4,2,2,422,New Customers
13955.0,153,33,322.96,1,2,2,122,At Risk
13956.0,4,152,1026.42,4,4,3,443,Loyal Customers
13958.0,371,5,-102.45,1,1,1,111,At Risk
13959.0,78,92,598.2,2,3,2,232,Loyal Customers
13960.0,20,12,230.22,3,1,1,311,New Customers
13962.0,21,11,169.55,3,1,1,311,New Customers
13963.0,307,35,664.54,1,2,3,123,At Risk
13967.0,145,2,80.7,1,1,1,111,At Risk
13969.0,6,633,8986.69,4,4,4,444,Best Customers
13971.0,8,158,2702.2200000000003,4,4,4,444,Best Customers
13972.0,70,15,190.25,2,1,1,211,At Risk
13973.0,286,11,264.7,1,1,1,111,At Risk
13974.0,48,28,413.59000000000003,3,2,2,322,New Customers
13975.0,30,340,2503.23,3,4,4,344,Loyal Customers
13976.0,206,10,357.98,1,1,2,112,At Risk
13978.0,14,15,196.79000000000002,4,1,1,411,New Customers
13979.0,72,54,869.87,2,3,3,233,Loyal Customers
13980.0,59,11,200.14,2,1,1,211,At Risk
13982.0,38,115,1861.11,3,4,4,344,Loyal Customers
13983.0,29,112,2590.46,3,4,4,344,Loyal Customers
13984.0,26,17,488.03,3,1,2,312,New Customers
13985.0,3,353,7024.53,4,4,4,444,Best Customers
13986.0,16,13,320.46,4,1,2,412,New Customers
13988.0,19,239,4098.8,3,4,4,344,Loyal Customers
13989.0,65,41,1266.08,2,2,3,223,At Risk
13990.0,212,16,311.3,1,1,2,112,At Risk
13991.0,11,86,850.63,4,3,3,433,Loyal Customers
13992.0,29,5,76.8,3,1,1,311,New Customers
13993.0,31,125,3409.66,3,4,4,344,Loyal Customers
13994.0,3,155,2313.14,4,4,4,444,Best Customers
13995.0,14,87,1383.49,4,3,3,433,Loyal Customers
13999.0,9,212,3865.26,4,4,4,444,Best Customers
14000.0,205,16,633.71,1,1,2,112,At Risk
14001.0,45,40,2030.3300000000002,3,2,4,324,New Customers
14002.0,133,47,529.73,2,3,2,232,Loyal Customers
14004.0,42,171,4582.64,3,4,4,344,Loyal Customers
14005.0,9,84,2874.72,4,3,4,434,Loyal Customers
14006.0,115,30,962.19,2,2,3,223,At Risk
14009.0,197,44,685.9300000000001,1,3,3,133,Loyal Customers
14012.0,277,11,328.8,1,1,2,112,At Risk
14013.0,109,34,473.02,2,2,2,222,At Risk
14014.0,76,39,505.18,2,2,2,222,At Risk
14015.0,52,20,917.34,2,2,3,223,At Risk
14016.0,153,162,4328.46,1,4,4,144,Loyal Customers
14019.0,46,68,1398.96,3,3,3,333,Loyal Customers
14020.0,16,39,642.8,4,2,2,422,New Customers
14021.0,154,22,631.9,1,2,2,122,At Risk
14022.0,224,28,440.0,1,2,2,122,At Risk
14023.0,6,31,584.07,4,2,2,422,New Customers
14024.0,121,16,327.7,2,1,2,212,At Risk
14027.0,60,6,104.82,2,1,1,211,At Risk
14029.0,62,15,467.66,2,1,2,212,At Risk
14030.0,17,243,2360.09,3,4,4,344,Loyal Customers
14031.0,6,258,14634.640000000001,4,4,4,444,Best Customers
14032.0,1,152,2929.84,4,4,4,444,Best Customers
14034.0,21,92,512.02,3,3,2,332,Loyal Customers
14035.0,28,66,1428.02,3,3,3,333,Loyal Customers
14036.0,284,38,626.65,1,2,2,122,At Risk
14037.0,175,28,147.20000000000002,1,2,1,121,At Risk
14038.0,77,93,1554.48,2,3,3,233,Loyal Customers
14039.0,32,6,152.2,3,1,1,311,New Customers
14040.0,40,241,3542.19,3,4,4,344,Loyal Customers
14041.0,265,21,141.41,1,2,1,121,At Risk
14044.0,26,209,652.82,3,4,3,343,Loyal Customers
14045.0,108,6,1659.75,2,1,4,214,At Risk
14046.0,283,14,154.99,1,1,1,111,At Risk
14047.0,8,34,1290.01,4,2,3,423,New Customers
14048.0,276,88,375.13,1,3,2,132,Loyal Customers
14049.0,16,505,5639.15,4,4,4,444,Best Customers
14050.0,31,54,746.36,3,3,3,333,Loyal Customers
14051.0,0,215,15477.34,4,4,4,444,Best Customers
14052.0,19,56,225.36,3,3,1,331,Loyal Customers
14053.0,123,4,260.25,2,1,1,211,At Risk
14054.0,64,6,92.46,2,1,1,211,At Risk
14055.0,105,10,725.6400000000001,2,1,3,213,At Risk
14056.0,0,1128,8124.4,4,4,4,444,Best Customers
14057.0,23,291,6147.4,3,4,4,344,Loyal Customers
14059.0,266,8,183.6,1,1,1,111,At Risk
14060.0,4,203,6135.38,4,4,4,444,Best Customers
14062.0,9,111,10464.85,4,4,4,444,Best Customers
14064.0,28,82,1188.32,3,3,3,333,Loyal Customers
14066.0,266,7,152.55,1,1,1,111,At Risk
14067.0,63,52,374.7,2,3,2,232,Loyal Customers
14068.0,319,24,265.85,1,2,1,121,At Risk
14071.0,3,333,1307.41,4,4,3,443,Loyal Customers
14073.0,20,14,139.54,3,1,1,311,New Customers
14075.0,4,43,942.26,4,3,3,433,Loyal Customers
14076.0,128,46,122.47,2,3,1,231,Loyal Customers
14077.0,40,42,499.41999999999996,3,3,2,332,Loyal Customers
14078.0,101,65,1049.37,2,3,3,233,Loyal Customers
14079.0,124,12,375.1,2,1,2,212,At Risk
14080.0,32,4,45.599999999999994,3,1,1,311,New Customers
14081.0,266,156,904.67,1,4,3,143,Loyal Customers
14082.0,364,29,182.25,1,2,1,121,At Risk
14083.0,3,181,1018.43,4,4,3,443,Loyal Customers
14085.0,1,451,4435.79,4,4,4,444,Best Customers
14087.0,2,70,181.67,4,3,1,431,Loyal Customers
14088.0,9,590,50415.49,4,4,4,444,Best Customers
14089.0,56,14,161.0,2,1,1,211,At Risk
14090.0,324,1,76.32000000000001,1,1,1,111,At Risk
14092.0,7,217,4063.1,4,4,4,444,Best Customers
14093.0,11,105,442.85,4,4,2,442,Loyal Customers
14096.0,3,5128,57120.909999999996,4,4,4,444,Best Customers
14098.0,36,21,147.35,3,2,1,321,New Customers
14099.0,15,252,3092.9700000000003,4,4,4,444,Best Customers
14100.0,137,26,194.9,2,2,1,221,At Risk
14101.0,73,35,5976.79,2,2,4,224,At Risk
14102.0,4,84,1314.73,4,3,3,433,Loyal Customers
14104.0,154,21,216.20999999999998,1,2,1,121,At Risk
14105.0,84,76,1260.33,2,3,3,233,Loyal Customers
14107.0,51,124,2688.48,2,4,4,244,Loyal Customers
14108.0,30,35,594.16,3,2,2,322,New Customers
14109.0,22,14,80.2,3,1,1,311,New Customers
14110.0,3,157,5669.65,4,4,4,444,Best Customers
14111.0,13,11,688.6,4,1,3,413,New Customers
14112.0,22,173,2774.17,3,4,4,344,Loyal Customers
14113.0,3,40,1377.92,4,2,3,423,New Customers
14114.0,273,15,386.53,1,1,2,112,At Risk
14116.0,19,72,1382.74,3,3,3,333,Loyal Customers
14117.0,143,3,90.0,1,1,1,111,At Risk
14119.0,353,1,-19.9,1,1,1,111,At Risk
14121.0,3,161,2740.3,4,4,4,444,Best Customers
14124.0,83,5,419.58000000000004,2,1,2,212,At Risk
14125.0,10,167,2740.43,4,4,4,444,Best Customers
14126.0,7,16,643.6300000000001,4,1,2,412,New Customers
14127.0,122,44,709.71,2,3,3,233,Loyal Customers
14128.0,60,46,637.5,2,3,2,232,Loyal Customers
14129.0,1,52,1123.8600000000001,4,3,3,433,Loyal Customers
14130.0,318,67,483.86,1,3,2,132,Loyal Customers
14132.0,1,201,3580.13,4,4,4,444,Best Customers
14133.0,129,30,590.3399999999999,2,2,2,222,At Risk
14135.0,1,134,4690.31,4,4,4,444,Best Customers
14138.0,1,47,982.3800000000001,4,3,3,433,Loyal Customers
14139.0,45,26,415.82,3,2,2,322,New Customers
14140.0,3,67,920.05,4,3,3,433,Loyal Customers
14141.0,2,46,879.0300000000001,4,3,3,433,Loyal Customers
14142.0,372,22,311.81,1,2,2,122,At Risk
14143.0,133,7,115.8,2,1,1,211,At Risk
14145.0,46,12,3148.2,3,1,4,314,New Customers
14146.0,8,245,2949.57,4,4,4,444,Best Customers
14147.0,48,6,468.4,3,1,2,312,New Customers
14148.0,233,3,157.2,1,1,1,111,At Risk
14149.0,212,40,259.43,1,2,1,121,At Risk
14150.0,35,26,658.64,3,2,3,323,New Customers
14152.0,74,50,611.09,2,3,2,232,Loyal Customers
14154.0,238,52,1345.62,1,3,3,133,Loyal Customers
14155.0,265,6,118.75,1,1,1,111,At Risk
14156.0,9,1420,113384.14,4,4,4,444,Best Customers
14157.0,19,49,400.43,3,3,2,332,Loyal Customers
14158.0,39,41,507.66,3,2,2,322,New Customers
14159.0,19,1212,4678.3,3,4,4,344,Loyal Customers
14161.0,215,108,1110.52,1,4,3,143,Loyal Customers
14162.0,173,25,289.36,1,2,1,121,At Risk
14163.0,86,52,2445.91,2,3,4,234,Loyal Customers
14164.0,70,29,1631.77,2,2,4,224,At Risk
14165.0,275,25,122.53999999999999,1,2,1,121,At Risk
14167.0,38,52,574.84,3,3,2,332,Loyal Customers
14171.0,97,58,363.79,2,3,2,232,Loyal Customers
14173.0,10,29,450.84,4,2,2,422,New Customers
14174.0,32,26,134.46,3,2,1,321,New Customers
14175.0,50,164,3108.06,2,4,4,244,Loyal Customers
14176.0,296,32,574.0,1,2,2,122,At Risk
14177.0,84,43,554.46,2,3,2,232,Loyal Customers
14178.0,8,327,1620.93,4,4,4,444,Best Customers
14179.0,40,165,719.78,3,4,3,343,Loyal Customers
14180.0,10,248,4640.77,4,4,4,444,Best Customers
14184.0,66,24,452.89,2,2,2,222,At Risk
14185.0,330,3,197.65,1,1,1,111,At Risk
14188.0,8,71,2018.91,4,3,4,434,Loyal Customers
14189.0,1,277,4604.31,4,4,4,444,Best Customers
14191.0,1,263,4660.01,4,4,4,444,Best Customers
14193.0,67,42,853.39,2,3,3,233,Loyal Customers
14194.0,4,604,11216.75,4,4,4,444,Best Customers
14195.0,201,8,962.7,1,1,3,113,At Risk
14196.0,106,6,335.52,2,1,2,212,At Risk
14198.0,3,44,663.5,4,3,3,433,Loyal Customers
14199.0,217,2,185.39999999999998,1,1,1,111,At Risk
14201.0,59,39,688.04,2,2,3,223,At Risk
14204.0,1,44,161.03,4,3,1,431,Loyal Customers
14205.0,10,39,218.78,4,2,1,421,New Customers
14206.0,238,21,308.26,1,2,2,122,At Risk
14208.0,94,10,151.74,2,1,1,211,At Risk
14209.0,10,88,2067.13,4,3,4,434,Loyal Customers
14210.0,90,103,1900.89,2,4,4,244,Loyal Customers
14211.0,52,118,2208.3,2,4,4,244,Loyal Customers
14212.0,89,9,1070.48,2,1,3,213,At Risk
14213.0,371,5,-1192.2,1,1,1,111,At Risk
14214.0,30,70,1000.23,3,3,3,333,Loyal Customers
14215.0,11,109,1777.92,4,4,4,444,Best Customers
14216.0,2,59,1839.3,4,3,4,434,Loyal Customers
14217.0,1,107,1925.3600000000001,4,4,4,444,Best Customers
14218.0,42,12,169.48000000000002,3,1,1,311,New Customers
14219.0,3,7,89.94,4,1,1,411,New Customers
14220.0,246,21,632.4,1,2,2,122,At Risk
14221.0,41,194,3427.85,3,4,4,344,Loyal Customers
14222.0,176,41,683.17,1,2,3,123,At Risk
14223.0,91,61,975.23,2,3,3,233,Loyal Customers
14224.0,109,118,1050.12,2,4,3,243,Loyal Customers
14226.0,28,73,2201.64,3,3,4,334,Loyal Customers
14227.0,25,183,3315.71,3,4,4,344,Loyal Customers
14229.0,51,43,1450.6,2,3,3,233,Loyal Customers
14231.0,178,54,822.0600000000001,1,3,3,133,Loyal Customers
14232.0,31,118,2043.93,3,4,4,344,Loyal Customers
14233.0,43,36,1447.51,3,2,3,323,New Customers
14234.0,21,159,775.46,3,4,3,343,Loyal Customers
14235.0,9,80,3093.86,4,3,4,434,Loyal Customers
14236.0,80,15,490.86,2,1,2,212,At Risk
14237.0,372,9,161.0,1,1,1,111,At Risk
14238.0,325,8,146.85,1,1,1,111,At Risk
14239.0,42,116,2323.5,3,4,4,344,Loyal Customers
14240.0,29,42,890.34,3,3,3,333,Loyal Customers
14241.0,183,10,213.70000000000002,1,1,1,111,At Risk
14242.0,234,16,280.55,1,1,1,111,At Risk
14243.0,8,148,2535.88,4,4,4,444,Best Customers
14245.0,175,112,1677.48,1,4,4,144,Loyal Customers
14246.0,110,75,1474.06,2,3,3,233,Loyal Customers
14247.0,277,20,136.76999999999998,1,2,1,121,At Risk
14248.0,317,8,302.58,1,1,2,112,At Risk
14250.0,6,111,1904.05,4,4,4,444,Best Customers
14251.0,1,78,2879.7000000000003,4,3,4,434,Loyal Customers
14256.0,253,54,935.0600000000001,1,3,3,133,Loyal Customers
14257.0,50,107,3087.27,2,4,4,244,Loyal Customers
14258.0,8,112,12650.08,4,4,4,444,Best Customers
14259.0,141,5,120.0,2,1,1,211,At Risk
14261.0,50,52,1163.45,2,3,3,233,Loyal Customers
14262.0,7,143,2618.23,4,4,4,444,Best Customers
14264.0,154,19,319.47,1,2,2,122,At Risk
14265.0,108,31,530.18,2,2,2,222,At Risk
14267.0,150,66,1279.09,1,3,3,133,Loyal Customers
14270.0,331,29,492.65000000000003,1,2,2,122,At Risk
14271.0,225,10,112.32,1,1,1,111,At Risk
14272.0,73,33,437.96,2,2,2,222,At Risk
14273.0,50,29,559.97,2,2,2,222,At Risk
14276.0,87,75,1019.39,2,3,3,233,Loyal Customers
14277.0,14,228,3957.0,4,4,4,444,Best Customers
14280.0,196,8,134.04,1,1,1,111,At Risk
14282.0,2,156,3729.34,4,4,4,444,Best Customers
14284.0,30,34,578.45,3,2,2,322,New Customers
14285.0,20,27,1910.01,3,2,4,324,New Customers
14286.0,23,285,4595.81,3,4,4,344,Loyal Customers
14287.0,7,11,151.23000000000002,4,1,1,411,New Customers
14288.0,211,17,413.85,1,1,2,112,At Risk
14289.0,8,47,911.26,4,3,3,433,Loyal Customers
14290.0,10,103,2307.4500000000003,4,4,4,444,Best Customers
14291.0,1,238,3873.3,4,4,4,444,Best Customers
14292.0,7,108,4819.33,4,4,4,444,Best Customers
14293.0,2,61,1046.56,4,3,3,433,Loyal Customers
14295.0,39,7,154.70000000000002,3,1,1,311,New Customers
14297.0,17,64,1284.06,3,3,3,333,Loyal Customers
14298.0,2,1640,50862.44,4,4,4,444,Best Customers
14299.0,7,162,2855.35,4,4,4,444,Best Customers
14300.0,18,3,43.2,3,1,1,311,New Customers
14301.0,107,16,632.04,2,1,2,212,At Risk
14304.0,222,27,197.1,1,2,1,121,At Risk
14305.0,70,110,1803.76,2,4,4,244,Loyal Customers
14306.0,50,35,2083.42,2,2,4,224,At Risk
14307.0,88,180,2995.72,2,4,4,244,Loyal Customers
14309.0,7,123,2319.68,4,4,4,444,Best Customers
14311.0,224,27,229.71,1,2,1,121,At Risk
14312.0,46,87,1611.59,3,3,3,333,Loyal Customers
14314.0,106,8,120.0,2,1,1,211,At Risk
14315.0,20,104,2456.98,3,4,4,344,Loyal Customers
14317.0,64,24,508.58000000000004,2,2,2,222,At Risk
14320.0,206,42,343.11,1,3,2,132,Loyal Customers
14321.0,10,123,1530.75,4,4,3,443,Loyal Customers
14323.0,114,41,574.26,2,2,2,222,At Risk
14326.0,234,9,166.85,1,1,1,111,At Risk
14327.0,162,12,311.65,1,1,2,112,At Risk
14329.0,8,269,4928.74,4,4,4,444,Best Customers
14331.0,123,28,462.65999999999997,2,2,2,222,At Risk
14332.0,22,26,866.31,3,2,3,323,New Customers
14333.0,63,19,351.45,2,2,2,222,At Risk
14334.0,16,163,2539.46,4,4,4,444,Best Customers
14335.0,15,63,468.26,4,3,2,432,Loyal Customers
14336.0,16,90,1614.91,4,3,4,434,Loyal Customers
14338.0,157,34,554.22,1,2,2,122,At Risk
14339.0,234,18,289.90999999999997,1,2,1,121,At Risk
14340.0,218,6,134.7,1,1,1,111,At Risk
14341.0,44,130,2166.38,3,4,4,344,Loyal Customers
14342.0,20,24,607.71,3,2,2,322,New Customers
14344.0,126,71,889.9300000000001,2,3,3,233,Loyal Customers
14345.0,38,6,108.97999999999999,3,1,1,311,New Customers
14346.0,120,60,1021.58,2,3,3,233,Loyal Customers
14348.0,259,18,409.57,1,2,2,122,At Risk
14349.0,9,31,133.5,4,2,1,421,New Customers
14350.0,270,21,258.7,1,2,1,121,At Risk
14351.0,164,1,51.0,1,1,1,111,At Risk
14352.0,156,47,1078.96,1,3,3,133,Loyal Customers
14353.0,214,6,90.6,1,1,1,111,At Risk
14354.0,5,9,163.62,4,1,1,411,New Customers
14355.0,365,11,174.4,1,1,1,111,At Risk
14356.0,59,38,666.9399999999999,2,2,3,223,At Risk
14357.0,42,41,225.77,3,2,1,321,New Customers
14359.0,18,58,882.58,3,3,3,333,Loyal Customers
14360.0,31,118,2128.23,3,4,4,344,Loyal Customers
14362.0,21,41,161.2,3,2,1,321,New Customers
14364.0,108,69,3717.35,2,3,4,234,Loyal Customers
14367.0,7,533,9167.82,4,4,4,444,Best Customers
14368.0,319,8,155.0,1,1,1,111,At Risk
14371.0,294,4,100.5,1,1,1,111,At Risk
14373.0,357,4,76.55,1,1,1,111,At Risk
14375.0,184,75,257.68,1,3,1,131,Loyal Customers
14377.0,190,11,617.05,1,1,2,112,At Risk
14379.0,43,46,348.1,3,3,2,332,Loyal Customers
14381.0,51,56,202.68,2,3,1,231,Loyal Customers
14382.0,25,131,626.0699999999999,3,4,2,342,Loyal Customers
14383.0,37,59,1247.69,3,3,3,333,Loyal Customers
14385.0,8,14,202.11,4,1,1,411,New Customers
14386.0,296,7,142.4,1,1,1,111,At Risk
14387.0,32,140,1770.56,3,4,4,344,Loyal Customers
14388.0,8,191,3172.04,4,4,4,444,Best Customers
14389.0,8,62,999.72,4,3,3,433,Loyal Customers
14390.0,9,291,4592.47,4,4,4,444,Best Customers
14393.0,217,5,67.95,1,1,1,111,At Risk
14395.0,1,353,3471.91,4,4,4,444,Best Customers
14396.0,64,73,487.99,2,3,2,232,Loyal Customers
14397.0,0,95,2556.68,4,3,4,434,Loyal Customers
14400.0,140,26,559.7,2,2,2,222,At Risk
14401.0,3,183,4039.98,4,4,4,444,Best Customers
14403.0,129,26,1426.31,2,2,3,223,At Risk
14404.0,33,104,1434.72,3,4,3,343,Loyal Customers
14406.0,118,8,156.75,2,1,1,211,At Risk
14407.0,106,76,2111.08,2,3,4,234,Loyal Customers
14408.0,10,107,2606.53,4,4,4,444,Best Customers
14409.0,70,55,1908.25,2,3,4,234,Loyal Customers
14410.0,15,287,576.3,4,4,2,442,Loyal Customers
14411.0,310,14,1063.0,1,1,3,113,At Risk
14412.0,34,45,761.3299999999999,3,3,3,333,Loyal Customers
14413.0,361,23,122.7,1,2,1,121,At Risk
14414.0,91,98,1485.1299999999999,2,3,3,233,Loyal Customers
14415.0,0,612,5811.56,4,4,4,444,Best Customers
14416.0,21,14,490.22,3,1,2,312,New Customers
14418.0,3,124,1937.25,4,4,4,444,Best Customers
14419.0,10,206,1058.06,4,4,3,443,Loyal Customers
14420.0,84,30,385.87,2,2,2,222,At Risk
14421.0,56,27,813.11,2,2,3,223,At Risk
14422.0,0,222,4263.64,4,4,4,444,Best Customers
14423.0,217,3,265.2,1,1,1,111,At Risk
14424.0,17,1,322.08,3,1,2,312,New Customers
14426.0,18,264,3918.9,3,4,4,344,Loyal Customers
14427.0,49,17,363.34000000000003,3,1,2,312,New Customers
14428.0,6,148,1230.14,4,4,3,443,Loyal Customers
14431.0,298,22,397.76,1,2,2,122,At Risk
14432.0,9,382,2255.51,4,4,4,444,Best Customers
14434.0,21,12,1372.8,3,1,3,313,New Customers
14436.0,98,9,89.06,2,1,1,211,At Risk
14437.0,142,6,-43.400000000000006,2,1,1,211,At Risk
14438.0,305,9,131.9,1,1,1,111,At Risk
14439.0,319,32,2661.24,1,2,4,124,At Risk
14440.0,7,55,2357.6800000000003,4,3,4,434,Loyal Customers
14441.0,0,59,1545.14,4,3,3,433,Loyal Customers
14442.0,1,68,1544.62,4,3,3,433,Loyal Customers
14443.0,53,98,1400.88,2,3,3,233,Loyal Customers
14446.0,0,293,1039.58,4,4,3,443,Loyal Customers
14447.0,18,70,1163.23,3,3,3,333,Loyal Customers
14448.0,8,20,375.35,4,2,2,422,New Customers
14449.0,18,258,907.1,3,4,3,343,Loyal Customers
14450.0,180,40,483.25,1,2,2,122,At Risk
14451.0,59,109,662.59,2,4,3,243,Loyal Customers
14452.0,10,62,264.44,4,3,1,431,Loyal Customers
14453.0,189,22,119.93,1,2,1,121,At Risk
14456.0,4,977,3047.63,4,4,4,444,Best Customers
14457.0,310,4,113.64,1,1,1,111,At Risk
14459.0,154,37,1837.92,1,2,4,124,At Risk
14460.0,109,17,383.34,2,1,2,212,At Risk
14461.0,147,180,2103.06,1,4,4,144,Loyal Customers
14462.0,63,246,1965.9,2,4,4,244,Loyal Customers
14463.0,97,6,529.62,2,1,2,212,At Risk
14465.0,246,130,1058.6200000000001,1,4,3,143,Loyal Customers
14466.0,28,72,2272.4,3,3,4,334,Loyal Customers
14467.0,17,90,598.76,3,3,2,332,Loyal Customers
14470.0,11,43,461.19,4,3,2,432,Loyal Customers
14472.0,103,281,1936.84,2,4,4,244,Loyal Customers
14473.0,73,7,234.34000000000003,2,1,1,211,At Risk
14474.0,42,30,537.71,3,2,2,322,New Customers
14475.0,71,47,799.82,2,3,3,233,Loyal Customers
14476.0,256,19,215.7,1,2,1,121,At Risk
14477.0,19,11,1307.81,3,1,3,313,New Customers
14479.0,253,18,316.25,1,2,2,122,At Risk
14480.0,10,13,279.05,4,1,1,411,New Customers
14481.0,164,30,636.51,1,2,2,122,At Risk
14482.0,17,144,2068.15,3,4,4,344,Loyal Customers
